,rouge-1,rouge-2,rouge-l,id,ROUGE-1_F1,ROUGE-1_Precision,ROUGE-1_Recall,ROUGE-2_F1,ROUGE-2_Precision,ROUGE-2_Recall,ROUGE-L_F1,ROUGE-L_Precision,ROUGE-L_Recall,ID_F1,ID_Precision,ID_Recall
4339,"{'f': 0.4848484798530762, 'p': 0.47058823529411764, 'r': 0.5}","{'f': 0.06451612403746138, 'p': 0.0625, 'r': 0.06666666666666667}","{'f': 0.363636358640955, 'p': 0.35294117647058826, 'r': 0.375}",id_dm_42370,0.4848484798530762,0.47058823529411764,0.5,0.06451612403746138,0.0625,0.06666666666666667,0.363636358640955,0.35294117647058826,0.375,-,-,-
4340,"{'f': 0.2424242374288339, 'p': 0.25, 'r': 0.23529411764705882}","{'f': 0.06451612403746138, 'p': 0.06666666666666667, 'r': 0.0625}","{'f': 0.24999999501953132, 'p': 0.26666666666666666, 'r': 0.23529411764705882}",id_dm_22260,0.2424242374288339,0.25,0.23529411764705882,0.06451612403746138,0.06666666666666667,0.0625,0.24999999501953132,0.26666666666666666,0.23529411764705882,-,-,-
4341,"{'f': 0.5454545404958678, 'p': 0.6, 'r': 0.5}","{'f': 0.12903225311134256, 'p': 0.14285714285714285, 'r': 0.11764705882352941}","{'f': 0.43749999507812504, 'p': 0.5, 'r': 0.3888888888888889}",id_dm_25896,0.5454545404958678,0.6,0.5,0.12903225311134256,0.14285714285714285,0.11764705882352941,0.43749999507812504,0.5,0.3888888888888889,-,-,-
4342,"{'f': 0.06451612520291386, 'p': 0.043478260869565216, 'r': 0.125}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07999999564800023, 'p': 0.058823529411764705, 'r': 0.125}",id_dm_3393,0.06451612520291386,0.043478260869565216,0.125,0.0,0.0,0.0,0.07999999564800023,0.058823529411764705,0.125,-,-,-
4343,"{'f': 0.15999999500800016, 'p': 0.15384615384615385, 'r': 0.16666666666666666}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1739130384877128, 'p': 0.18181818181818182, 'r': 0.16666666666666666}",id_dm_148802,0.15999999500800016,0.15384615384615385,0.16666666666666666,0.0,0.0,0.0,0.1739130384877128,0.18181818181818182,0.16666666666666666,-,-,-
4344,"{'f': 0.11428570961632674, 'p': 0.09090909090909091, 'r': 0.15384615384615385}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.05882352484429102, 'p': 0.045454545454545456, 'r': 0.08333333333333333}",id_cnn_20008,0.11428570961632674,0.09090909090909091,0.15384615384615385,0.0,0.0,0.0,0.05882352484429102,0.045454545454545456,0.08333333333333333,-,-,-
4345,"{'f': 0.21739129934782622, 'p': 0.21739130434782608, 'r': 0.21739130434782608}","{'f': 0.04545454045454601, 'p': 0.045454545454545456, 'r': 0.045454545454545456}","{'f': 0.22727272228305795, 'p': 0.21739130434782608, 'r': 0.23809523809523808}",id_dm_56641,0.21739129934782622,0.21739130434782608,0.21739130434782608,0.04545454045454601,0.045454545454545456,0.045454545454545456,0.22727272228305795,0.21739130434782608,0.23809523809523808,-,-,-
4346,"{'f': 0.2777777730246914, 'p': 0.35714285714285715, 'r': 0.22727272727272727}","{'f': 0.17647058351211087, 'p': 0.23076923076923078, 'r': 0.14285714285714285}","{'f': 0.285714281044898, 'p': 0.38461538461538464, 'r': 0.22727272727272727}",id_dm_81525,0.2777777730246914,0.35714285714285715,0.22727272727272727,0.17647058351211087,0.23076923076923078,0.14285714285714285,0.285714281044898,0.38461538461538464,0.22727272727272727,-,-,-
4347,"{'f': 0.33333332888888895, 'p': 0.25, 'r': 0.5}","{'f': 0.18181817747933895, 'p': 0.13333333333333333, 'r': 0.2857142857142857}","{'f': 0.33333332888888895, 'p': 0.25, 'r': 0.5}",id_dm_178150,0.33333332888888895,0.25,0.5,0.18181817747933895,0.13333333333333333,0.2857142857142857,0.33333332888888895,0.25,0.5,-,-,-
4348,"{'f': 0.6341463364663892, 'p': 0.65, 'r': 0.6190476190476191}","{'f': 0.3589743539776463, 'p': 0.3684210526315789, 'r': 0.35}","{'f': 0.6111111061265434, 'p': 0.6470588235294118, 'r': 0.5789473684210527}",id_dm_10674,0.6341463364663892,0.65,0.6190476190476191,0.3589743539776463,0.3684210526315789,0.35,0.6111111061265434,0.6470588235294118,0.5789473684210527,-,-,-
4349,"{'f': 0.16666666205246927, 'p': 0.23076923076923078, 'r': 0.13043478260869565}","{'f': 0.05882352484429102, 'p': 0.08333333333333333, 'r': 0.045454545454545456}","{'f': 0.17647058366782017, 'p': 0.25, 'r': 0.13636363636363635}",id_dm_97682,0.16666666205246927,0.23076923076923078,0.13043478260869565,0.05882352484429102,0.08333333333333333,0.045454545454545456,0.17647058366782017,0.25,0.13636363636363635,-,-,-
4350,"{'f': 0.23999999520000007, 'p': 0.3, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.23999999520000007, 'p': 0.3, 'r': 0.2}",id_dm_164080,0.23999999520000007,0.3,0.2,0.0,0.0,0.0,0.23999999520000007,0.3,0.2,-,-,-
4351,"{'f': 0.26086956022684316, 'p': 0.25, 'r': 0.2727272727272727}","{'f': 0.09523809024943337, 'p': 0.09090909090909091, 'r': 0.1}","{'f': 0.26086956022684316, 'p': 0.25, 'r': 0.2727272727272727}",id_dm_80390,0.26086956022684316,0.25,0.2727272727272727,0.09523809024943337,0.09090909090909091,0.1,0.26086956022684316,0.25,0.2727272727272727,-,-,-
4352,"{'f': 0.06896551324613578, 'p': 0.047619047619047616, 'r': 0.125}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07999999564800023, 'p': 0.058823529411764705, 'r': 0.125}",id_cnn_15107,0.06896551324613578,0.047619047619047616,0.125,0.0,0.0,0.0,0.07999999564800023,0.058823529411764705,0.125,-,-,-
4353,"{'f': 0.181818177043159, 'p': 0.15, 'r': 0.23076923076923078}","{'f': 0.12903225331945908, 'p': 0.10526315789473684, 'r': 0.16666666666666666}","{'f': 0.19354838235171706, 'p': 0.15789473684210525, 'r': 0.25}",id_dm_197984,0.181818177043159,0.15,0.23076923076923078,0.12903225331945908,0.10526315789473684,0.16666666666666666,0.19354838235171706,0.15789473684210525,0.25,-,-,-
4354,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_180284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
4355,"{'f': 0.14814814315500704, 'p': 0.15384615384615385, 'r': 0.14285714285714285}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14814814315500704, 'p': 0.15384615384615385, 'r': 0.14285714285714285}",id_dm_142320,0.14814814315500704,0.15384615384615385,0.14285714285714285,0.0,0.0,0.0,0.14814814315500704,0.15384615384615385,0.14285714285714285,-,-,-
4356,"{'f': 0.28571428135204086, 'p': 0.21052631578947367, 'r': 0.4444444444444444}","{'f': 0.07692307266272212, 'p': 0.05555555555555555, 'r': 0.125}","{'f': 0.22222221777777784, 'p': 0.16666666666666666, 'r': 0.3333333333333333}",id_dm_22935,0.28571428135204086,0.21052631578947367,0.4444444444444444,0.07692307266272212,0.05555555555555555,0.125,0.22222221777777784,0.16666666666666666,0.3333333333333333,-,-,-
4357,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_156880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
4358,"{'f': 0.38461538035502957, 'p': 0.2777777777777778, 'r': 0.625}","{'f': 0.2499999958680556, 'p': 0.17647058823529413, 'r': 0.42857142857142855}","{'f': 0.43478260415879016, 'p': 0.3333333333333333, 'r': 0.625}",id_cnn_19304,0.38461538035502957,0.2777777777777778,0.625,0.2499999958680556,0.17647058823529413,0.42857142857142855,0.43478260415879016,0.3333333333333333,0.625,-,-,-
4359,"{'f': 0.06249999507812539, 'p': 0.07142857142857142, 'r': 0.05555555555555555}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.066666661866667, 'p': 0.08333333333333333, 'r': 0.05555555555555555}",id_dm_50076,0.06249999507812539,0.07142857142857142,0.05555555555555555,0.0,0.0,0.0,0.066666661866667,0.08333333333333333,0.05555555555555555,-,-,-
4360,"{'f': 0.2962962913580247, 'p': 0.26666666666666666, 'r': 0.3333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.23076922579881665, 'p': 0.21428571428571427, 'r': 0.25}",id_cnn_73836,0.2962962913580247,0.26666666666666666,0.3333333333333333,0.0,0.0,0.0,0.23076922579881665,0.21428571428571427,0.25,-,-,-
4361,"{'f': 0.1999999951125001, 'p': 0.23529411764705882, 'r': 0.17391304347826086}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.17142856646530627, 'p': 0.1875, 'r': 0.15789473684210525}",id_dm_34020,0.1999999951125001,0.23529411764705882,0.17391304347826086,0.0,0.0,0.0,0.17142856646530627,0.1875,0.15789473684210525,-,-,-
4362,"{'f': 0.08333332920138908, 'p': 0.058823529411764705, 'r': 0.14285714285714285}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.08695651788279792, 'p': 0.058823529411764705, 'r': 0.16666666666666666}",id_dm_151354,0.08333332920138908,0.058823529411764705,0.14285714285714285,0.0,0.0,0.0,0.08695651788279792,0.058823529411764705,0.16666666666666666,-,-,-
4363,"{'f': 0.3225806401664933, 'p': 0.3125, 'r': 0.3333333333333333}","{'f': 0.06896551224732497, 'p': 0.06666666666666667, 'r': 0.07142857142857142}","{'f': 0.27586206397146257, 'p': 0.2857142857142857, 'r': 0.26666666666666666}",id_dm_213220,0.3225806401664933,0.3125,0.3333333333333333,0.06896551224732497,0.06666666666666667,0.07142857142857142,0.27586206397146257,0.2857142857142857,0.26666666666666666,-,-,-
4364,"{'f': 0.516129028137357, 'p': 0.36363636363636365, 'r': 0.8888888888888888}","{'f': 0.3448275822116528, 'p': 0.23809523809523808, 'r': 0.625}","{'f': 0.5333333291333334, 'p': 0.38095238095238093, 'r': 0.8888888888888888}",id_cnn_16870,0.516129028137357,0.36363636363636365,0.8888888888888888,0.3448275822116528,0.23809523809523808,0.625,0.5333333291333334,0.38095238095238093,0.8888888888888888,-,-,-
4365,"{'f': 0.2399999953920001, 'p': 0.1875, 'r': 0.3333333333333333}","{'f': 0.08695651720226867, 'p': 0.06666666666666667, 'r': 0.125}","{'f': 0.26086956045368626, 'p': 0.21428571428571427, 'r': 0.3333333333333333}",id_dm_39308,0.2399999953920001,0.1875,0.3333333333333333,0.08695651720226867,0.06666666666666667,0.125,0.26086956045368626,0.21428571428571427,0.3333333333333333,-,-,-
4366,"{'f': 0.18749999517578136, 'p': 0.15789473684210525, 'r': 0.23076923076923078}","{'f': 0.066666661866667, 'p': 0.05555555555555555, 'r': 0.08333333333333333}","{'f': 0.19354838235171706, 'p': 0.15789473684210525, 'r': 0.25}",id_dm_198614,0.18749999517578136,0.15789473684210525,0.23076923076923078,0.066666661866667,0.05555555555555555,0.08333333333333333,0.19354838235171706,0.15789473684210525,0.25,-,-,-
4367,"{'f': 0.055555550802469544, 'p': 0.07142857142857142, 'r': 0.045454545454545456}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.05714285234285754, 'p': 0.07142857142857142, 'r': 0.047619047619047616}",id_dm_51575,0.055555550802469544,0.07142857142857142,0.045454545454545456,0.0,0.0,0.0,0.05714285234285754,0.07142857142857142,0.047619047619047616,-,-,-
4368,"{'f': 0.15384614931952675, 'p': 0.11764705882352941, 'r': 0.2222222222222222}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1666666619791668, 'p': 0.13333333333333333, 'r': 0.2222222222222222}",id_dm_208511,0.15384614931952675,0.11764705882352941,0.2222222222222222,0.0,0.0,0.0,0.1666666619791668,0.13333333333333333,0.2222222222222222,-,-,-
4369,"{'f': 0.15384614884944134, 'p': 0.15, 'r': 0.15789473684210525}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.11428570928979613, 'p': 0.11764705882352941, 'r': 0.1111111111111111}",id_dm_156617,0.15384614884944134,0.15,0.15789473684210525,0.0,0.0,0.0,0.11428570928979613,0.11764705882352941,0.1111111111111111,-,-,-
4370,"{'f': 0.6285714240653062, 'p': 0.4782608695652174, 'r': 0.9166666666666666}","{'f': 0.4848484804040405, 'p': 0.36363636363636365, 'r': 0.7272727272727273}","{'f': 0.6874999953125, 'p': 0.55, 'r': 0.9166666666666666}",id_cnn_34346,0.6285714240653062,0.4782608695652174,0.9166666666666666,0.4848484804040405,0.36363636363636365,0.7272727272727273,0.6874999953125,0.55,0.9166666666666666,-,-,-
4371,"{'f': 0.3333333283446712, 'p': 0.3181818181818182, 'r': 0.35}","{'f': 0.19999999501250013, 'p': 0.19047619047619047, 'r': 0.21052631578947367}","{'f': 0.30769230269559505, 'p': 0.3157894736842105, 'r': 0.3}",id_dm_68284,0.3333333283446712,0.3181818181818182,0.35,0.19999999501250013,0.19047619047619047,0.21052631578947367,0.30769230269559505,0.3157894736842105,0.3,-,-,-
4372,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_21497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
4373,"{'f': 0.31999999520000005, 'p': 0.4, 'r': 0.26666666666666666}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.23999999520000007, 'p': 0.3, 'r': 0.2}",id_cnn_85709,0.31999999520000005,0.4,0.26666666666666666,0.0,0.0,0.0,0.23999999520000007,0.3,0.2,-,-,-
4374,"{'f': 0.47999999539200017, 'p': 0.375, 'r': 0.6666666666666666}","{'f': 0.43478260415879016, 'p': 0.3333333333333333, 'r': 0.625}","{'f': 0.5217391256710776, 'p': 0.42857142857142855, 'r': 0.6666666666666666}",id_cnn_89833,0.47999999539200017,0.375,0.6666666666666666,0.43478260415879016,0.3333333333333333,0.625,0.5217391256710776,0.42857142857142855,0.6666666666666666,-,-,-
4375,"{'f': 0.08333332864583361, 'p': 0.06666666666666667, 'r': 0.1111111111111111}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.08333332864583361, 'p': 0.06666666666666667, 'r': 0.1111111111111111}",id_dm_51611,0.08333332864583361,0.06666666666666667,0.1111111111111111,0.0,0.0,0.0,0.08333332864583361,0.06666666666666667,0.1111111111111111,-,-,-
4376,"{'f': 0.22222221728395072, 'p': 0.2, 'r': 0.25}","{'f': 0.0799999950720003, 'p': 0.07142857142857142, 'r': 0.09090909090909091}","{'f': 0.22222221728395072, 'p': 0.2, 'r': 0.25}",id_dm_162328,0.22222221728395072,0.2,0.25,0.0799999950720003,0.07142857142857142,0.09090909090909091,0.22222221728395072,0.2,0.25,-,-,-
4377,"{'f': 0.22222221805212622, 'p': 0.15789473684210525, 'r': 0.375}","{'f': 0.07999999596800021, 'p': 0.05555555555555555, 'r': 0.14285714285714285}","{'f': 0.1599999956480001, 'p': 0.11764705882352941, 'r': 0.25}",id_cnn_7122,0.22222221805212622,0.15789473684210525,0.375,0.07999999596800021,0.05555555555555555,0.14285714285714285,0.1599999956480001,0.11764705882352941,0.25,-,-,-
4378,"{'f': 0.09756097111243328, 'p': 0.14285714285714285, 'r': 0.07407407407407407}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.10526315324099744, 'p': 0.14285714285714285, 'r': 0.08333333333333333}",id_dm_112428,0.09756097111243328,0.14285714285714285,0.07407407407407407,0.0,0.0,0.0,0.10526315324099744,0.14285714285714285,0.08333333333333333,-,-,-
4379,"{'f': 0.4444444394513032, 'p': 0.46153846153846156, 'r': 0.42857142857142855}","{'f': 0.23999999500800012, 'p': 0.25, 'r': 0.23076923076923078}","{'f': 0.4444444394513032, 'p': 0.46153846153846156, 'r': 0.42857142857142855}",id_dm_120861,0.4444444394513032,0.46153846153846156,0.42857142857142855,0.23999999500800012,0.25,0.23076923076923078,0.4444444394513032,0.46153846153846156,0.42857142857142855,-,-,-
4380,"{'f': 0.3870967691987514, 'p': 0.4, 'r': 0.375}","{'f': 0.27586206397146257, 'p': 0.2857142857142857, 'r': 0.26666666666666666}","{'f': 0.2580645111342353, 'p': 0.26666666666666666, 'r': 0.25}",id_cnn_11284,0.3870967691987514,0.4,0.375,0.27586206397146257,0.2857142857142857,0.26666666666666666,0.2580645111342353,0.26666666666666666,0.25,-,-,-
4381,"{'f': 0.49999999531250006, 'p': 0.4, 'r': 0.6666666666666666}","{'f': 0.09090908628099197, 'p': 0.07142857142857142, 'r': 0.125}","{'f': 0.5454545406198348, 'p': 0.46153846153846156, 'r': 0.6666666666666666}",id_cnn_24736,0.49999999531250006,0.4,0.6666666666666666,0.09090908628099197,0.07142857142857142,0.125,0.5454545406198348,0.46153846153846156,0.6666666666666666,-,-,-
4382,"{'f': 0.07142856734693902, 'p': 0.05, 'r': 0.125}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07692307266272212, 'p': 0.05555555555555555, 'r': 0.125}",id_cnn_66280,0.07142856734693902,0.05,0.125,0.0,0.0,0.0,0.07692307266272212,0.05555555555555555,0.125,-,-,-
4383,"{'f': 0.18181817759412314, 'p': 0.13043478260869565, 'r': 0.3}","{'f': 0.06451612491155072, 'p': 0.045454545454545456, 'r': 0.1111111111111111}","{'f': 0.1874999957031251, 'p': 0.13636363636363635, 'r': 0.3}",id_dm_92758,0.18181817759412314,0.13043478260869565,0.3,0.06451612491155072,0.045454545454545456,0.1111111111111111,0.1874999957031251,0.13636363636363635,0.3,-,-,-
4384,"{'f': 0.13793102963139137, 'p': 0.11764705882352941, 'r': 0.16666666666666666}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.13793102963139137, 'p': 0.11764705882352941, 'r': 0.16666666666666666}",id_cnn_58307,0.13793102963139137,0.11764705882352941,0.16666666666666666,0.0,0.0,0.0,0.13793102963139137,0.11764705882352941,0.16666666666666666,-,-,-
4385,"{'f': 0.3076923026923078, 'p': 0.3076923076923077, 'r': 0.3076923076923077}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.15384614884615402, 'p': 0.15384615384615385, 'r': 0.15384615384615385}",id_cnn_83929,0.3076923026923078,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.15384614884615402,0.15384615384615385,0.15384615384615385,-,-,-
4386,"{'f': 0.09999999520000023, 'p': 0.08333333333333333, 'r': 0.125}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.10810810328707107, 'p': 0.09090909090909091, 'r': 0.13333333333333333}",id_cnn_33397,0.09999999520000023,0.08333333333333333,0.125,0.0,0.0,0.0,0.10810810328707107,0.09090909090909091,0.13333333333333333,-,-,-
4387,"{'f': 0.14285713808673486, 'p': 0.11764705882352941, 'r': 0.18181818181818182}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1538461489644972, 'p': 0.13333333333333333, 'r': 0.18181818181818182}",id_dm_54046,0.14285713808673486,0.11764705882352941,0.18181818181818182,0.0,0.0,0.0,0.1538461489644972,0.13333333333333333,0.18181818181818182,-,-,-
4388,"{'f': 0.05405404967129327, 'p': 0.04, 'r': 0.08333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.05714285263673504, 'p': 0.043478260869565216, 'r': 0.08333333333333333}",id_dm_103030,0.05405404967129327,0.04,0.08333333333333333,0.0,0.0,0.0,0.05714285263673504,0.043478260869565216,0.08333333333333333,-,-,-
4389,"{'f': 0.594594589890431, 'p': 0.4782608695652174, 'r': 0.7857142857142857}","{'f': 0.5142857096163266, 'p': 0.4090909090909091, 'r': 0.6923076923076923}","{'f': 0.6249999951757813, 'p': 0.5263157894736842, 'r': 0.7692307692307693}",id_cnn_83100,0.594594589890431,0.4782608695652174,0.7857142857142857,0.5142857096163266,0.4090909090909091,0.6923076923076923,0.6249999951757813,0.5263157894736842,0.7692307692307693,-,-,-
4390,"{'f': 0.15999999507200013, 'p': 0.14285714285714285, 'r': 0.18181818181818182}","{'f': 0.08695651682419688, 'p': 0.07692307692307693, 'r': 0.1}","{'f': 0.15999999507200013, 'p': 0.14285714285714285, 'r': 0.18181818181818182}",id_dm_92763,0.15999999507200013,0.14285714285714285,0.18181818181818182,0.08695651682419688,0.07692307692307693,0.1,0.15999999507200013,0.14285714285714285,0.18181818181818182,-,-,-
4391,"{'f': 0.4166666617013889, 'p': 0.38461538461538464, 'r': 0.45454545454545453}","{'f': 0.27272726776859507, 'p': 0.25, 'r': 0.3}","{'f': 0.4166666617013889, 'p': 0.38461538461538464, 'r': 0.45454545454545453}",id_dm_118032,0.4166666617013889,0.38461538461538464,0.45454545454545453,0.27272726776859507,0.25,0.3,0.4166666617013889,0.38461538461538464,0.45454545454545453,-,-,-
4392,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_22756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
4393,"{'f': 0.20689654720570758, 'p': 0.15789473684210525, 'r': 0.3}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.23076922603550304, 'p': 0.1875, 'r': 0.3}",id_dm_214970,0.20689654720570758,0.15789473684210525,0.3,0.0,0.0,0.0,0.23076922603550304,0.1875,0.3,-,-,-
4394,"{'f': 0.2758620641141499, 'p': 0.23529411764705882, 'r': 0.3333333333333333}","{'f': 0.14814814331961607, 'p': 0.125, 'r': 0.18181818181818182}","{'f': 0.2857142808163266, 'p': 0.25, 'r': 0.3333333333333333}",id_dm_195650,0.2758620641141499,0.23529411764705882,0.3333333333333333,0.14814814331961607,0.125,0.18181818181818182,0.2857142808163266,0.25,0.3333333333333333,-,-,-
4395,"{'f': 0.19230768804733736, 'p': 0.3125, 'r': 0.1388888888888889}","{'f': 0.07999999580000022, 'p': 0.13333333333333333, 'r': 0.05714285714285714}","{'f': 0.21621621139517908, 'p': 0.26666666666666666, 'r': 0.18181818181818182}",id_dm_171510,0.19230768804733736,0.3125,0.1388888888888889,0.07999999580000022,0.13333333333333333,0.05714285714285714,0.21621621139517908,0.26666666666666666,0.18181818181818182,-,-,-
4396,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_40539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
4397,"{'f': 0.5161290273048909, 'p': 0.5714285714285714, 'r': 0.47058823529411764}","{'f': 0.275862064019025, 'p': 0.3076923076923077, 'r': 0.25}","{'f': 0.5333333284222223, 'p': 0.6153846153846154, 'r': 0.47058823529411764}",id_dm_19887,0.5161290273048909,0.5714285714285714,0.47058823529411764,0.275862064019025,0.3076923076923077,0.25,0.5333333284222223,0.6153846153846154,0.47058823529411764,-,-,-
4398,"{'f': 0.1052631529085875, 'p': 0.1111111111111111, 'r': 0.1}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1052631529085875, 'p': 0.1111111111111111, 'r': 0.1}",id_cnn_61292,0.1052631529085875,0.1111111111111111,0.1,0.0,0.0,0.0,0.1052631529085875,0.1111111111111111,0.1,-,-,-
4399,"{'f': 0.44444443961591223, 'p': 0.375, 'r': 0.5454545454545454}","{'f': 0.39999999520000007, 'p': 0.3333333333333333, 'r': 0.5}","{'f': 0.499999995138889, 'p': 0.42857142857142855, 'r': 0.6}",id_cnn_89335,0.44444443961591223,0.375,0.5454545454545454,0.39999999520000007,0.3333333333333333,0.5,0.499999995138889,0.42857142857142855,0.6,-,-,-
4400,"{'f': 0.36363635880165296, 'p': 0.3076923076923077, 'r': 0.4444444444444444}","{'f': 0.1999999952000001, 'p': 0.16666666666666666, 'r': 0.25}","{'f': 0.18181817698347122, 'p': 0.15384615384615385, 'r': 0.2222222222222222}",id_dm_203572,0.36363635880165296,0.3076923076923077,0.4444444444444444,0.1999999952000001,0.16666666666666666,0.25,0.18181817698347122,0.15384615384615385,0.2222222222222222,-,-,-
4401,"{'f': 0.6153846104142012, 'p': 0.5714285714285714, 'r': 0.6666666666666666}","{'f': 0.3333333283680556, 'p': 0.3076923076923077, 'r': 0.36363636363636365}","{'f': 0.6666666616666668, 'p': 0.6666666666666666, 'r': 0.6666666666666666}",id_dm_171213,0.6153846104142012,0.5714285714285714,0.6666666666666666,0.3333333283680556,0.3076923076923077,0.36363636363636365,0.6666666616666668,0.6666666666666666,0.6666666666666666,-,-,-
4402,"{'f': 0.23076922603550304, 'p': 0.1875, 'r': 0.3}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.23076922603550304, 'p': 0.1875, 'r': 0.3}",id_dm_164986,0.23076922603550304,0.1875,0.3,0.0,0.0,0.0,0.23076922603550304,0.1875,0.3,-,-,-
4403,"{'f': 0.5806451567117586, 'p': 0.45, 'r': 0.8181818181818182}","{'f': 0.20689654720570758, 'p': 0.15789473684210525, 'r': 0.3}","{'f': 0.5806451567117586, 'p': 0.45, 'r': 0.8181818181818182}",id_dm_110274,0.5806451567117586,0.45,0.8181818181818182,0.20689654720570758,0.15789473684210525,0.3,0.5806451567117586,0.45,0.8181818181818182,-,-,-
4404,"{'f': 0.1333333285333335, 'p': 0.1111111111111111, 'r': 0.16666666666666666}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14285713808673486, 'p': 0.11764705882352941, 'r': 0.18181818181818182}",id_dm_32688,0.1333333285333335,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.14285713808673486,0.11764705882352941,0.18181818181818182,-,-,-
4405,"{'f': 0.6896551675624257, 'p': 0.5882352941176471, 'r': 0.8333333333333334}","{'f': 0.5925925877640604, 'p': 0.5, 'r': 0.7272727272727273}","{'f': 0.7407407358024692, 'p': 0.6666666666666666, 'r': 0.8333333333333334}",id_dm_138976,0.6896551675624257,0.5882352941176471,0.8333333333333334,0.5925925877640604,0.5,0.7272727272727273,0.7407407358024692,0.6666666666666666,0.8333333333333334,-,-,-
4406,"{'f': 0.0740740696296299, 'p': 0.05555555555555555, 'r': 0.1111111111111111}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07692307239644997, 'p': 0.058823529411764705, 'r': 0.1111111111111111}",id_dm_36009,0.0740740696296299,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.07692307239644997,0.058823529411764705,0.1111111111111111,-,-,-
4407,"{'f': 0.3243243194156319, 'p': 0.375, 'r': 0.2857142857142857}","{'f': 0.11428570938775531, 'p': 0.13333333333333333, 'r': 0.1}","{'f': 0.27027026536157783, 'p': 0.3125, 'r': 0.23809523809523808}",id_dm_31261,0.3243243194156319,0.375,0.2857142857142857,0.11428570938775531,0.13333333333333333,0.1,0.27027026536157783,0.3125,0.23809523809523808,-,-,-
4408,"{'f': 0.45161289823100936, 'p': 0.4375, 'r': 0.4666666666666667}","{'f': 0.27586206397146257, 'p': 0.26666666666666666, 'r': 0.2857142857142857}","{'f': 0.3870967691987514, 'p': 0.375, 'r': 0.4}",id_dm_203154,0.45161289823100936,0.4375,0.4666666666666667,0.27586206397146257,0.26666666666666666,0.2857142857142857,0.3870967691987514,0.375,0.4,-,-,-
