,rouge-1,rouge-2,rouge-l,id,ROUGE-1_F1,ROUGE-1_Precision,ROUGE-1_Recall,ROUGE-2_F1,ROUGE-2_Precision,ROUGE-2_Recall,ROUGE-L_F1,ROUGE-L_Precision,ROUGE-L_Recall,ID_F1,ID_Precision,ID_Recall
4895,"{'f': 0.774193543433923, 'p': 0.7058823529411765, 'r': 0.8571428571428571}","{'f': 0.5517241329845423, 'p': 0.5, 'r': 0.6153846153846154}","{'f': 0.7407407358024692, 'p': 0.6666666666666666, 'r': 0.8333333333333334}",id_dm_90854,0.774193543433923,0.7058823529411765,0.8571428571428571,0.5517241329845423,0.5,0.6153846153846154,0.7407407358024692,0.6666666666666666,0.8333333333333334,-,-,-
4896,"{'f': 0.33333332847222225, 'p': 0.2857142857142857, 'r': 0.4}","{'f': 0.09090908607438043, 'p': 0.07692307692307693, 'r': 0.1111111111111111}","{'f': 0.33333332847222225, 'p': 0.2857142857142857, 'r': 0.4}",id_dm_54188,0.33333332847222225,0.2857142857142857,0.4,0.09090908607438043,0.07692307692307693,0.1111111111111111,0.33333332847222225,0.2857142857142857,0.4,-,-,-
4897,"{'f': 0.09090908595041348, 'p': 0.08333333333333333, 'r': 0.1}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.09090908595041348, 'p': 0.08333333333333333, 'r': 0.1}",id_dm_146470,0.09090908595041348,0.08333333333333333,0.1,0.0,0.0,0.0,0.09090908595041348,0.08333333333333333,0.1,-,-,-
4898,"{'f': 0.7567567520525932, 'p': 1.0, 'r': 0.6086956521739131}","{'f': 0.7428571381877552, 'p': 1.0, 'r': 0.5909090909090909}","{'f': 0.7272727226446282, 'p': 1.0, 'r': 0.5714285714285714}",id_dm_188648,0.7567567520525932,1.0,0.6086956521739131,0.7428571381877552,1.0,0.5909090909090909,0.7272727226446282,1.0,0.5714285714285714,-,-,-
4899,"{'f': 0.30303029825528016, 'p': 0.25, 'r': 0.38461538461538464}","{'f': 0.06451612428720119, 'p': 0.05263157894736842, 'r': 0.08333333333333333}","{'f': 0.2758620641141499, 'p': 0.23529411764705882, 'r': 0.3333333333333333}",id_dm_116086,0.30303029825528016,0.25,0.38461538461538464,0.06451612428720119,0.05263157894736842,0.08333333333333333,0.2758620641141499,0.23529411764705882,0.3333333333333333,-,-,-
4900,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_58491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
4901,"{'f': 0.35897435413543727, 'p': 0.30434782608695654, 'r': 0.4375}","{'f': 0.05405404923301723, 'p': 0.045454545454545456, 'r': 0.06666666666666667}","{'f': 0.21052631091412755, 'p': 0.18181818181818182, 'r': 0.25}",id_cnn_42632,0.35897435413543727,0.30434782608695654,0.4375,0.05405404923301723,0.045454545454545456,0.06666666666666667,0.21052631091412755,0.18181818181818182,0.25,-,-,-
4902,"{'f': 0.6999999954500001, 'p': 0.5384615384615384, 'r': 1.0}","{'f': 0.6842105218144046, 'p': 0.52, 'r': 1.0}","{'f': 0.7179487133464827, 'p': 0.56, 'r': 1.0}",id_cnn_77962,0.6999999954500001,0.5384615384615384,1.0,0.6842105218144046,0.52,1.0,0.7179487133464827,0.56,1.0,-,-,-
4903,"{'f': 0.05882352441176514, 'p': 0.058823529411764705, 'r': 0.058823529411764705}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06451612403746138, 'p': 0.0625, 'r': 0.06666666666666667}",id_cnn_55872,0.05882352441176514,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.06451612403746138,0.0625,0.06666666666666667,-,-,-
4904,"{'f': 0.5624999951757813, 'p': 0.47368421052631576, 'r': 0.6923076923076923}","{'f': 0.3333333285333334, 'p': 0.2777777777777778, 'r': 0.4166666666666667}","{'f': 0.5806451564203955, 'p': 0.5, 'r': 0.6923076923076923}",id_cnn_48077,0.5624999951757813,0.47368421052631576,0.6923076923076923,0.3333333285333334,0.2777777777777778,0.4166666666666667,0.5806451564203955,0.5,0.6923076923076923,-,-,-
4905,"{'f': 0.09999999545000023, 'p': 0.07692307692307693, 'r': 0.14285714285714285}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.05405404934989084, 'p': 0.043478260869565216, 'r': 0.07142857142857142}",id_cnn_55842,0.09999999545000023,0.07692307692307693,0.14285714285714285,0.0,0.0,0.0,0.05405404934989084,0.043478260869565216,0.07142857142857142,-,-,-
4906,"{'f': 0.32258064079084287, 'p': 0.23809523809523808, 'r': 0.5}","{'f': 0.13793103020214045, 'p': 0.1, 'r': 0.2222222222222222}","{'f': 0.32258064079084287, 'p': 0.23809523809523808, 'r': 0.5}",id_dm_112281,0.32258064079084287,0.23809523809523808,0.5,0.13793103020214045,0.1,0.2222222222222222,0.32258064079084287,0.23809523809523808,0.5,-,-,-
4907,"{'f': 0.2926829219036289, 'p': 0.3333333333333333, 'r': 0.2608695652173913}","{'f': 0.10256409764628557, 'p': 0.11764705882352941, 'r': 0.09090909090909091}","{'f': 0.26315788986149585, 'p': 0.3125, 'r': 0.22727272727272727}",id_dm_103118,0.2926829219036289,0.3333333333333333,0.2608695652173913,0.10256409764628557,0.11764705882352941,0.09090909090909091,0.26315788986149585,0.3125,0.22727272727272727,-,-,-
4908,"{'f': 0.21052631091412755, 'p': 0.25, 'r': 0.18181818181818182}","{'f': 0.1111111062500002, 'p': 0.13333333333333333, 'r': 0.09523809523809523}","{'f': 0.24242423753902673, 'p': 0.2857142857142857, 'r': 0.21052631578947367}",id_dm_179581,0.21052631091412755,0.25,0.18181818181818182,0.1111111062500002,0.13333333333333333,0.09523809523809523,0.24242423753902673,0.2857142857142857,0.21052631578947367,-,-,-
4909,"{'f': 0.5263157848199447, 'p': 0.7142857142857143, 'r': 0.4166666666666667}","{'f': 0.11111110649691378, 'p': 0.15384615384615385, 'r': 0.08695652173913043}","{'f': 0.3333333285802469, 'p': 0.42857142857142855, 'r': 0.2727272727272727}",id_dm_101001,0.5263157848199447,0.7142857142857143,0.4166666666666667,0.11111110649691378,0.15384615384615385,0.08695652173913043,0.3333333285802469,0.42857142857142855,0.2727272727272727,-,-,-
4910,"{'f': 0.25806451175858486, 'p': 0.19047619047619047, 'r': 0.4}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.12903225369406884, 'p': 0.09523809523809523, 'r': 0.2}",id_dm_101044,0.25806451175858486,0.19047619047619047,0.4,0.0,0.0,0.0,0.12903225369406884,0.09523809523809523,0.2,-,-,-
4911,"{'f': 0.1538461491124262, 'p': 0.125, 'r': 0.2}","{'f': 0.08333332864583361, 'p': 0.06666666666666667, 'r': 0.1111111111111111}","{'f': 0.1538461491124262, 'p': 0.125, 'r': 0.2}",id_dm_66319,0.1538461491124262,0.125,0.2,0.08333332864583361,0.06666666666666667,0.1111111111111111,0.1538461491124262,0.125,0.2,-,-,-
4912,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_194394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
4913,"{'f': 0.07142856734693902, 'p': 0.05, 'r': 0.125}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07142856734693902, 'p': 0.05, 'r': 0.125}",id_dm_114801,0.07142856734693902,0.05,0.125,0.0,0.0,0.0,0.07142856734693902,0.05,0.125,-,-,-
4914,"{'f': 0.2499999954882813, 'p': 0.19047619047619047, 'r': 0.36363636363636365}","{'f': 0.13333332888888905, 'p': 0.1, 'r': 0.2}","{'f': 0.25806451155046833, 'p': 0.2, 'r': 0.36363636363636365}",id_dm_112370,0.2499999954882813,0.19047619047619047,0.36363636363636365,0.13333332888888905,0.1,0.2,0.25806451155046833,0.2,0.36363636363636365,-,-,-
4915,"{'f': 0.22222221838134434, 'p': 0.15, 'r': 0.42857142857142855}","{'f': 0.07999999635200017, 'p': 0.05263157894736842, 'r': 0.16666666666666666}","{'f': 0.1538461499112427, 'p': 0.10526315789473684, 'r': 0.2857142857142857}",id_dm_147727,0.22222221838134434,0.15,0.42857142857142855,0.07999999635200017,0.05263157894736842,0.16666666666666666,0.1538461499112427,0.10526315789473684,0.2857142857142857,-,-,-
4916,"{'f': 0.4999999950000001, 'p': 0.5, 'r': 0.5}","{'f': 0.3333333283333334, 'p': 0.3333333333333333, 'r': 0.3333333333333333}","{'f': 0.5161290272632676, 'p': 0.5333333333333333, 'r': 0.5}",id_dm_143062,0.4999999950000001,0.5,0.5,0.3333333283333334,0.3333333333333333,0.3333333333333333,0.5161290272632676,0.5333333333333333,0.5,-,-,-
4917,"{'f': 0.1666666618055557, 'p': 0.14285714285714285, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.12499999507812519, 'p': 0.1111111111111111, 'r': 0.14285714285714285}",id_dm_157752,0.1666666618055557,0.14285714285714285,0.2,0.0,0.0,0.0,0.12499999507812519,0.1111111111111111,0.14285714285714285,-,-,-
4918,"{'f': 0.6666666620222222, 'p': 0.5263157894736842, 'r': 0.9090909090909091}","{'f': 0.5714285668367348, 'p': 0.4444444444444444, 'r': 0.8}","{'f': 0.7142857095153062, 'p': 0.5882352941176471, 'r': 0.9090909090909091}",id_dm_42070,0.6666666620222222,0.5263157894736842,0.9090909090909091,0.5714285668367348,0.4444444444444444,0.8,0.7142857095153062,0.5882352941176471,0.9090909090909091,-,-,-
4919,"{'f': 0.18749999517578136, 'p': 0.15789473684210525, 'r': 0.23076923076923078}","{'f': 0.066666661866667, 'p': 0.05555555555555555, 'r': 0.08333333333333333}","{'f': 0.1999999952000001, 'p': 0.16666666666666666, 'r': 0.25}",id_cnn_41850,0.18749999517578136,0.15789473684210525,0.23076923076923078,0.066666661866667,0.05555555555555555,0.08333333333333333,0.1999999952000001,0.16666666666666666,0.25,-,-,-
4920,"{'f': 0.1999999952000001, 'p': 0.16666666666666666, 'r': 0.25}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.13793102963139137, 'p': 0.11764705882352941, 'r': 0.16666666666666666}",id_dm_163506,0.1999999952000001,0.16666666666666666,0.25,0.0,0.0,0.0,0.13793102963139137,0.11764705882352941,0.16666666666666666,-,-,-
4921,"{'f': 0.39999999520000007, 'p': 0.3333333333333333, 'r': 0.5}","{'f': 0.2142857095153062, 'p': 0.17647058823529413, 'r': 0.2727272727272727}","{'f': 0.4285714238010204, 'p': 0.35294117647058826, 'r': 0.5454545454545454}",id_cnn_21755,0.39999999520000007,0.3333333333333333,0.5,0.2142857095153062,0.17647058823529413,0.2727272727272727,0.4285714238010204,0.35294117647058826,0.5454545454545454,-,-,-
4922,"{'f': 0.18181817685950424, 'p': 0.2, 'r': 0.16666666666666666}","{'f': 0.06451612407908468, 'p': 0.07142857142857142, 'r': 0.058823529411764705}","{'f': 0.19999999500000015, 'p': 0.2, 'r': 0.2}",id_dm_97474,0.18181817685950424,0.2,0.16666666666666666,0.06451612407908468,0.07142857142857142,0.058823529411764705,0.19999999500000015,0.2,0.2,-,-,-
4923,"{'f': 0.3703703657064472, 'p': 0.29411764705882354, 'r': 0.5}","{'f': 0.15999999539200013, 'p': 0.125, 'r': 0.2222222222222222}","{'f': 0.33333332847222225, 'p': 0.2857142857142857, 'r': 0.4}",id_dm_7264,0.3703703657064472,0.29411764705882354,0.5,0.15999999539200013,0.125,0.2222222222222222,0.33333332847222225,0.2857142857142857,0.4,-,-,-
4924,"{'f': 0.5333333283555556, 'p': 0.5, 'r': 0.5714285714285714}","{'f': 0.4285714235969388, 'p': 0.4, 'r': 0.46153846153846156}","{'f': 0.5517241329369797, 'p': 0.5333333333333333, 'r': 0.5714285714285714}",id_cnn_18764,0.5333333283555556,0.5,0.5714285714285714,0.4285714235969388,0.4,0.46153846153846156,0.5517241329369797,0.5333333333333333,0.5714285714285714,-,-,-
4925,"{'f': 0.14814814397805223, 'p': 0.10526315789473684, 'r': 0.25}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.173913038941399, 'p': 0.13333333333333333, 'r': 0.25}",id_dm_29551,0.14814814397805223,0.10526315789473684,0.25,0.0,0.0,0.0,0.173913038941399,0.13333333333333333,0.25,-,-,-
4926,"{'f': 0.5454545408264463, 'p': 0.42857142857142855, 'r': 0.75}","{'f': 0.25806451155046833, 'p': 0.2, 'r': 0.36363636363636365}","{'f': 0.5454545408264463, 'p': 0.42857142857142855, 'r': 0.75}",id_dm_17683,0.5454545408264463,0.42857142857142855,0.75,0.25806451155046833,0.2,0.36363636363636365,0.5454545408264463,0.42857142857142855,0.75,-,-,-
4927,"{'f': 0.5294117605536334, 'p': 0.375, 'r': 0.9}","{'f': 0.31249999595703126, 'p': 0.21739130434782608, 'r': 0.5555555555555556}","{'f': 0.49999999570312514, 'p': 0.36363636363636365, 'r': 0.8}",id_dm_72553,0.5294117605536334,0.375,0.9,0.31249999595703126,0.21739130434782608,0.5555555555555556,0.49999999570312514,0.36363636363636365,0.8,-,-,-
4928,"{'f': 0.5999999950888889, 'p': 0.5294117647058824, 'r': 0.6923076923076923}","{'f': 0.357142852244898, 'p': 0.3125, 'r': 0.4166666666666667}","{'f': 0.4999999951020409, 'p': 0.4375, 'r': 0.5833333333333334}",id_cnn_3290,0.5999999950888889,0.5294117647058824,0.6923076923076923,0.357142852244898,0.3125,0.4166666666666667,0.4999999951020409,0.4375,0.5833333333333334,-,-,-
4929,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_70980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
4930,"{'f': 0.1999999952000001, 'p': 0.16666666666666666, 'r': 0.25}","{'f': 0.07142856665816359, 'p': 0.058823529411764705, 'r': 0.09090909090909091}","{'f': 0.1999999952000001, 'p': 0.16666666666666666, 'r': 0.25}",id_cnn_29413,0.1999999952000001,0.16666666666666666,0.25,0.07142856665816359,0.058823529411764705,0.09090909090909091,0.1999999952000001,0.16666666666666666,0.25,-,-,-
4931,"{'f': 0.12903225311134256, 'p': 0.14285714285714285, 'r': 0.11764705882352941}","{'f': 0.0689655122948874, 'p': 0.07692307692307693, 'r': 0.0625}","{'f': 0.12903225311134256, 'p': 0.14285714285714285, 'r': 0.11764705882352941}",id_dm_203313,0.12903225311134256,0.14285714285714285,0.11764705882352941,0.0689655122948874,0.07692307692307693,0.0625,0.12903225311134256,0.14285714285714285,0.11764705882352941,-,-,-
4932,"{'f': 0.374999995703125, 'p': 0.2727272727272727, 'r': 0.6}","{'f': 0.06666666246666693, 'p': 0.047619047619047616, 'r': 0.1111111111111111}","{'f': 0.2666666622222223, 'p': 0.2, 'r': 0.4}",id_dm_80391,0.374999995703125,0.2727272727272727,0.6,0.06666666246666693,0.047619047619047616,0.1111111111111111,0.2666666622222223,0.2,0.4,-,-,-
4933,"{'f': 0.35714285255102046, 'p': 0.2777777777777778, 'r': 0.5}","{'f': 0.07692307239644997, 'p': 0.058823529411764705, 'r': 0.1111111111111111}","{'f': 0.3076923029585799, 'p': 0.25, 'r': 0.4}",id_dm_33119,0.35714285255102046,0.2777777777777778,0.5,0.07692307239644997,0.058823529411764705,0.1111111111111111,0.3076923029585799,0.25,0.4,-,-,-
4934,"{'f': 0.3448275812128419, 'p': 0.3333333333333333, 'r': 0.35714285714285715}","{'f': 0.14814814315500704, 'p': 0.14285714285714285, 'r': 0.15384615384615385}","{'f': 0.2307692257692309, 'p': 0.23076923076923078, 'r': 0.23076923076923078}",id_dm_207440,0.3448275812128419,0.3333333333333333,0.35714285714285715,0.14814814315500704,0.14285714285714285,0.15384615384615385,0.2307692257692309,0.23076923076923078,0.23076923076923078,-,-,-
4935,"{'f': 0.270270265303141, 'p': 0.25, 'r': 0.29411764705882354}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.16666666168209893, 'p': 0.15789473684210525, 'r': 0.17647058823529413}",id_dm_195219,0.270270265303141,0.25,0.29411764705882354,0.0,0.0,0.0,0.16666666168209893,0.15789473684210525,0.17647058823529413,-,-,-
4936,"{'f': 0.33333332839506175, 'p': 0.3, 'r': 0.375}","{'f': 0.1764705833044984, 'p': 0.15789473684210525, 'r': 0.2}","{'f': 0.28571428075102046, 'p': 0.2631578947368421, 'r': 0.3125}",id_dm_14679,0.33333332839506175,0.3,0.375,0.1764705833044984,0.15789473684210525,0.2,0.28571428075102046,0.2631578947368421,0.3125,-,-,-
4937,"{'f': 0.06249999517578163, 'p': 0.05263157894736842, 'r': 0.07692307692307693}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06451612428720119, 'p': 0.05263157894736842, 'r': 0.08333333333333333}",id_cnn_80800,0.06249999517578163,0.05263157894736842,0.07692307692307693,0.0,0.0,0.0,0.06451612428720119,0.05263157894736842,0.08333333333333333,-,-,-
4938,"{'f': 0.23076922624260363, 'p': 0.17647058823529413, 'r': 0.3333333333333333}","{'f': 0.16666666222222234, 'p': 0.125, 'r': 0.25}","{'f': 0.2399999953920001, 'p': 0.1875, 'r': 0.3333333333333333}",id_dm_172837,0.23076922624260363,0.17647058823529413,0.3333333333333333,0.16666666222222234,0.125,0.25,0.2399999953920001,0.1875,0.3333333333333333,-,-,-
4939,"{'f': 0.6666666622222223, 'p': 0.5, 'r': 1.0}","{'f': 0.642857138494898, 'p': 0.47368421052631576, 'r': 1.0}","{'f': 0.6666666622222223, 'p': 0.5, 'r': 1.0}",id_cnn_20064,0.6666666622222223,0.5,1.0,0.642857138494898,0.47368421052631576,1.0,0.6666666622222223,0.5,1.0,-,-,-
4940,"{'f': 0.8571428521469389, 'p': 0.8823529411764706, 'r': 0.8333333333333334}","{'f': 0.7878787828833793, 'p': 0.8125, 'r': 0.7647058823529411}","{'f': 0.8571428521469389, 'p': 0.8823529411764706, 'r': 0.8333333333333334}",id_dm_70628,0.8571428521469389,0.8823529411764706,0.8333333333333334,0.7878787828833793,0.8125,0.7647058823529411,0.8571428521469389,0.8823529411764706,0.8333333333333334,-,-,-
4941,"{'f': 0.22857142406530614, 'p': 0.17391304347826086, 'r': 0.3333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1714285669224491, 'p': 0.13043478260869565, 'r': 0.25}",id_dm_17598,0.22857142406530614,0.17391304347826086,0.3333333333333333,0.0,0.0,0.0,0.1714285669224491,0.13043478260869565,0.25,-,-,-
4942,"{'f': 0.3636363587511479, 'p': 0.3157894736842105, 'r': 0.42857142857142855}","{'f': 0.19354838222684714, 'p': 0.16666666666666666, 'r': 0.23076923076923078}","{'f': 0.34482758126040436, 'p': 0.3125, 'r': 0.38461538461538464}",id_dm_26394,0.3636363587511479,0.3157894736842105,0.42857142857142855,0.19354838222684714,0.16666666666666666,0.23076923076923078,0.34482758126040436,0.3125,0.38461538461538464,-,-,-
4943,"{'f': 0.19512194622248677, 'p': 0.19047619047619047, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14999999501250016, 'p': 0.14285714285714285, 'r': 0.15789473684210525}",id_dm_192783,0.19512194622248677,0.19047619047619047,0.2,0.0,0.0,0.0,0.14999999501250016,0.14285714285714285,0.15789473684210525,-,-,-
4944,"{'f': 0.3124999954882813, 'p': 0.23809523809523808, 'r': 0.45454545454545453}","{'f': 0.06666666222222252, 'p': 0.05, 'r': 0.1}","{'f': 0.33333332868888893, 'p': 0.2631578947368421, 'r': 0.45454545454545453}",id_dm_155614,0.3124999954882813,0.23809523809523808,0.45454545454545453,0.06666666222222252,0.05,0.1,0.33333332868888893,0.2631578947368421,0.45454545454545453,-,-,-
4945,"{'f': 0.1904761854875285, 'p': 0.18181818181818182, 'r': 0.2}","{'f': 0.0499999950125005, 'p': 0.047619047619047616, 'r': 0.05263157894736842}","{'f': 0.16666666166666683, 'p': 0.16666666666666666, 'r': 0.16666666666666666}",id_dm_58557,0.1904761854875285,0.18181818181818182,0.2,0.0499999950125005,0.047619047619047616,0.05263157894736842,0.16666666166666683,0.16666666666666666,0.16666666666666666,-,-,-
4946,"{'f': 0.14285713910714296, 'p': 0.09523809523809523, 'r': 0.2857142857142857}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14814814430727036, 'p': 0.1, 'r': 0.2857142857142857}",id_dm_101258,0.14285713910714296,0.09523809523809523,0.2857142857142857,0.0,0.0,0.0,0.14814814430727036,0.1,0.2857142857142857,-,-,-
4947,"{'f': 0.2352941137543253, 'p': 0.16, 'r': 0.4444444444444444}","{'f': 0.062499996250000224, 'p': 0.041666666666666664, 'r': 0.125}","{'f': 0.18181817785123974, 'p': 0.125, 'r': 0.3333333333333333}",id_dm_172100,0.2352941137543253,0.16,0.4444444444444444,0.062499996250000224,0.041666666666666664,0.125,0.18181817785123974,0.125,0.3333333333333333,-,-,-
4948,"{'f': 0.5555555511111112, 'p': 0.4166666666666667, 'r': 0.8333333333333334}","{'f': 0.5294117603287198, 'p': 0.391304347826087, 'r': 0.8181818181818182}","{'f': 0.5882352895501731, 'p': 0.45454545454545453, 'r': 0.8333333333333334}",id_dm_211978,0.5555555511111112,0.4166666666666667,0.8333333333333334,0.5294117603287198,0.391304347826087,0.8181818181818182,0.5882352895501731,0.45454545454545453,0.8333333333333334,-,-,-
4949,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_89568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
4950,"{'f': 0.1599999959680001, 'p': 0.1111111111111111, 'r': 0.2857142857142857}","{'f': 0.08695651788279792, 'p': 0.058823529411764705, 'r': 0.16666666666666666}","{'f': 0.16666666253472232, 'p': 0.11764705882352941, 'r': 0.2857142857142857}",id_dm_188318,0.1599999959680001,0.1111111111111111,0.2857142857142857,0.08695651788279792,0.058823529411764705,0.16666666666666666,0.16666666253472232,0.11764705882352941,0.2857142857142857,-,-,-
4951,"{'f': 0.1538461488757398, 'p': 0.14285714285714285, 'r': 0.16666666666666666}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1538461488757398, 'p': 0.14285714285714285, 'r': 0.16666666666666666}",id_dm_10531,0.1538461488757398,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.1538461488757398,0.14285714285714285,0.16666666666666666,-,-,-
4952,"{'f': 0.4117647010380623, 'p': 0.5, 'r': 0.35}","{'f': 0.06249999517578163, 'p': 0.07692307692307693, 'r': 0.05263157894736842}","{'f': 0.3636363587511479, 'p': 0.42857142857142855, 'r': 0.3157894736842105}",id_dm_53629,0.4117647010380623,0.5,0.35,0.06249999517578163,0.07692307692307693,0.05263157894736842,0.3636363587511479,0.42857142857142855,0.3157894736842105,-,-,-
4953,"{'f': 0.0740740694101512, 'p': 0.058823529411764705, 'r': 0.1}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0740740694101512, 'p': 0.058823529411764705, 'r': 0.1}",id_cnn_53836,0.0740740694101512,0.058823529411764705,0.1,0.0,0.0,0.0,0.0740740694101512,0.058823529411764705,0.1,-,-,-
4954,"{'f': 0.051282046285339083, 'p': 0.05, 'r': 0.05263157894736842}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.057142852179592266, 'p': 0.05263157894736842, 'r': 0.0625}",id_dm_195062,0.051282046285339083,0.05,0.05263157894736842,0.0,0.0,0.0,0.057142852179592266,0.05263157894736842,0.0625,-,-,-
4955,"{'f': 0.12903225394380866, 'p': 0.09090909090909091, 'r': 0.2222222222222222}","{'f': 0.06896551324613578, 'p': 0.047619047619047616, 'r': 0.125}","{'f': 0.13333332913333346, 'p': 0.09523809523809523, 'r': 0.2222222222222222}",id_dm_74299,0.12903225394380866,0.09090909090909091,0.2222222222222222,0.06896551324613578,0.047619047619047616,0.125,0.13333332913333346,0.09523809523809523,0.2222222222222222,-,-,-
4956,"{'f': 0.3684210476454294, 'p': 0.35, 'r': 0.3888888888888889}","{'f': 0.16666666168209893, 'p': 0.15789473684210525, 'r': 0.17647058823529413}","{'f': 0.30303029803489445, 'p': 0.29411764705882354, 'r': 0.3125}",id_dm_101758,0.3684210476454294,0.35,0.3888888888888889,0.16666666168209893,0.15789473684210525,0.17647058823529413,0.30303029803489445,0.29411764705882354,0.3125,-,-,-
4957,"{'f': 0.34285713789387756, 'p': 0.3157894736842105, 'r': 0.375}","{'f': 0.12121211625344373, 'p': 0.1111111111111111, 'r': 0.13333333333333333}","{'f': 0.36363635867768596, 'p': 0.3333333333333333, 'r': 0.4}",id_dm_148406,0.34285713789387756,0.3157894736842105,0.375,0.12121211625344373,0.1111111111111111,0.13333333333333333,0.36363635867768596,0.3333333333333333,0.4,-,-,-
4958,"{'f': 0.0645161255359003, 'p': 0.041666666666666664, 'r': 0.14285714285714285}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06896551357907273, 'p': 0.045454545454545456, 'r': 0.14285714285714285}",id_cnn_16120,0.0645161255359003,0.041666666666666664,0.14285714285714285,0.0,0.0,0.0,0.06896551357907273,0.045454545454545456,0.14285714285714285,-,-,-
4959,"{'f': 0.24999999531250006, 'p': 0.2, 'r': 0.3333333333333333}","{'f': 0.06666666202222254, 'p': 0.05263157894736842, 'r': 0.09090909090909091}","{'f': 0.2666666618666667, 'p': 0.2222222222222222, 'r': 0.3333333333333333}",id_dm_115687,0.24999999531250006,0.2,0.3333333333333333,0.06666666202222254,0.05263157894736842,0.09090909090909091,0.2666666618666667,0.2222222222222222,0.3333333333333333,-,-,-
4960,"{'f': 0.266666661688889, 'p': 0.2857142857142857, 'r': 0.25}","{'f': 0.071428566454082, 'p': 0.07692307692307693, 'r': 0.06666666666666667}","{'f': 0.275862064019025, 'p': 0.3076923076923077, 'r': 0.25}",id_dm_65280,0.266666661688889,0.2857142857142857,0.25,0.071428566454082,0.07692307692307693,0.06666666666666667,0.275862064019025,0.3076923076923077,0.25,-,-,-
4961,"{'f': 0.46153845665680476, 'p': 0.4, 'r': 0.5454545454545454}","{'f': 0.24999999513888896, 'p': 0.21428571428571427, 'r': 0.3}","{'f': 0.479999995072, 'p': 0.42857142857142855, 'r': 0.5454545454545454}",id_dm_215437,0.46153845665680476,0.4,0.5454545454545454,0.24999999513888896,0.21428571428571427,0.3,0.479999995072,0.42857142857142855,0.5454545454545454,-,-,-
4962,"{'f': 0.34482758192627827, 'p': 0.25, 'r': 0.5555555555555556}","{'f': 0.07407406990397829, 'p': 0.05263157894736842, 'r': 0.125}","{'f': 0.34482758192627827, 'p': 0.25, 'r': 0.5555555555555556}",id_cnn_17817,0.34482758192627827,0.25,0.5555555555555556,0.07407406990397829,0.05263157894736842,0.125,0.34482758192627827,0.25,0.5555555555555556,-,-,-
4963,"{'f': 0.5517241329369797, 'p': 0.5714285714285714, 'r': 0.5333333333333333}","{'f': 0.2962962913031551, 'p': 0.3076923076923077, 'r': 0.2857142857142857}","{'f': 0.3448275812128419, 'p': 0.35714285714285715, 'r': 0.3333333333333333}",id_cnn_36189,0.5517241329369797,0.5714285714285714,0.5333333333333333,0.2962962913031551,0.3076923076923077,0.2857142857142857,0.3448275812128419,0.35714285714285715,0.3333333333333333,-,-,-
