,rouge-1,rouge-2,rouge-l,id,ROUGE-1_F1,ROUGE-1_Precision,ROUGE-1_Recall,ROUGE-2_F1,ROUGE-2_Precision,ROUGE-2_Recall,ROUGE-L_F1,ROUGE-L_Precision,ROUGE-L_Recall,ID_F1,ID_Precision,ID_Recall
0,"{'f': 0.1379310294887041, 'p': 0.14285714285714285, 'r': 0.13333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14285713785714302, 'p': 0.14285714285714285, 'r': 0.14285714285714285}",id_cnn_88698,0.1379310294887041,0.14285714285714285,0.13333333333333333,0.0,0.0,0.0,0.14285713785714302,0.14285714285714285,0.14285714285714285,-,-,-
1,"{'f': 0.25806451175858486, 'p': 0.19047619047619047, 'r': 0.4}","{'f': 0.13793103020214045, 'p': 0.1, 'r': 0.2222222222222222}","{'f': 0.27586206444708683, 'p': 0.21052631578947367, 'r': 0.4}",id_dm_26727,0.25806451175858486,0.19047619047619047,0.4,0.13793103020214045,0.1,0.2222222222222222,0.27586206444708683,0.21052631578947367,0.4,-,-,-
2,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_205431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
3,"{'f': 0.23076922766272187, 'p': 0.14285714285714285, 'r': 0.6}","{'f': 0.16666666388888893, 'p': 0.1, 'r': 0.5}","{'f': 0.26086956181474485, 'p': 0.16666666666666666, 'r': 0.6}",id_cnn_47838,0.23076922766272187,0.14285714285714285,0.6,0.16666666388888893,0.1,0.5,0.26086956181474485,0.16666666666666666,0.6,-,-,-
4,"{'f': 0.6896551677051131, 'p': 0.5555555555555556, 'r': 0.9090909090909091}","{'f': 0.5925925879286695, 'p': 0.47058823529411764, 'r': 0.8}","{'f': 0.7142857095153062, 'p': 0.5882352941176471, 'r': 0.9090909090909091}",id_dm_63684,0.6896551677051131,0.5555555555555556,0.9090909090909091,0.5925925879286695,0.47058823529411764,0.8,0.7142857095153062,0.5882352941176471,0.9090909090909091,-,-,-
5,"{'f': 0.22857142390204094, 'p': 0.18181818181818182, 'r': 0.3076923076923077}","{'f': 0.060606055977961794, 'p': 0.047619047619047616, 'r': 0.08333333333333333}","{'f': 0.23529411292387553, 'p': 0.19047619047619047, 'r': 0.3076923076923077}",id_dm_139779,0.22857142390204094,0.18181818181818182,0.3076923076923077,0.060606055977961794,0.047619047619047616,0.08333333333333333,0.23529411292387553,0.19047619047619047,0.3076923076923077,-,-,-
6,"{'f': 0.14285713877551035, 'p': 0.1, 'r': 0.25}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14814814397805223, 'p': 0.10526315789473684, 'r': 0.25}",id_dm_192811,0.14285713877551035,0.1,0.25,0.0,0.0,0.0,0.14814814397805223,0.10526315789473684,0.25,-,-,-
7,"{'f': 0.39999999568979594, 'p': 0.2916666666666667, 'r': 0.6363636363636364}","{'f': 0.06060605638200213, 'p': 0.043478260869565216, 'r': 0.1}","{'f': 0.3030302985858586, 'p': 0.22727272727272727, 'r': 0.45454545454545453}",id_dm_39584,0.39999999568979594,0.2916666666666667,0.6363636363636364,0.06060605638200213,0.043478260869565216,0.1,0.3030302985858586,0.22727272727272727,0.45454545454545453,-,-,-
8,"{'f': 0.5714285668367348, 'p': 0.4444444444444444, 'r': 0.8}","{'f': 0.3846153800887574, 'p': 0.29411764705882354, 'r': 0.5555555555555556}","{'f': 0.4285714239795918, 'p': 0.3333333333333333, 'r': 0.6}",id_dm_174006,0.5714285668367348,0.4444444444444444,0.8,0.3846153800887574,0.29411764705882354,0.5555555555555556,0.4285714239795918,0.3333333333333333,0.6,-,-,-
9,"{'f': 0.43999999500799997, 'p': 0.4583333333333333, 'r': 0.4230769230769231}","{'f': 0.20833332834201398, 'p': 0.21739130434782608, 'r': 0.2}","{'f': 0.44897958685547695, 'p': 0.4782608695652174, 'r': 0.4230769230769231}",id_dm_135109,0.43999999500799997,0.4583333333333333,0.4230769230769231,0.20833332834201398,0.21739130434782608,0.2,0.44897958685547695,0.4782608695652174,0.4230769230769231,-,-,-
10,"{'f': 0.19999999580000008, 'p': 0.14285714285714285, 'r': 0.3333333333333333}","{'f': 0.14285713877551035, 'p': 0.1, 'r': 0.25}","{'f': 0.19999999580000008, 'p': 0.14285714285714285, 'r': 0.3333333333333333}",id_dm_6976,0.19999999580000008,0.14285714285714285,0.3333333333333333,0.14285713877551035,0.1,0.25,0.19999999580000008,0.14285714285714285,0.3333333333333333,-,-,-
11,"{'f': 0.20689654772889424, 'p': 0.14285714285714285, 'r': 0.375}","{'f': 0.07407407023319637, 'p': 0.05, 'r': 0.14285714285714285}","{'f': 0.21428571020408166, 'p': 0.15, 'r': 0.375}",id_dm_74333,0.20689654772889424,0.14285714285714285,0.375,0.07407407023319637,0.05,0.14285714285714285,0.21428571020408166,0.15,0.375,-,-,-
12,"{'f': 0.0952380905215422, 'p': 0.07692307692307693, 'r': 0.125}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0952380905215422, 'p': 0.07692307692307693, 'r': 0.125}",id_cnn_43643,0.0952380905215422,0.07692307692307693,0.125,0.0,0.0,0.0,0.0952380905215422,0.07692307692307693,0.125,-,-,-
13,"{'f': 0.3783783736742148, 'p': 0.30434782608695654, 'r': 0.5}","{'f': 0.22857142390204094, 'p': 0.18181818181818182, 'r': 0.3076923076923077}","{'f': 0.42424241946740127, 'p': 0.35, 'r': 0.5384615384615384}",id_dm_29827,0.3783783736742148,0.30434782608695654,0.5,0.22857142390204094,0.18181818181818182,0.3076923076923077,0.42424241946740127,0.35,0.5384615384615384,-,-,-
14,"{'f': 0.2272727223657026, 'p': 0.2, 'r': 0.2631578947368421}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.14999999501250016, 'p': 0.14285714285714285, 'r': 0.15789473684210525}",id_dm_203378,0.2272727223657026,0.2,0.2631578947368421,0.0,0.0,0.0,0.14999999501250016,0.14285714285714285,0.15789473684210525,-,-,-
15,"{'f': 0.2666666624666667, 'p': 0.19047619047619047, 'r': 0.4444444444444444}","{'f': 0.14285713877551035, 'p': 0.1, 'r': 0.25}","{'f': 0.275862064684899, 'p': 0.2, 'r': 0.4444444444444444}",id_cnn_8356,0.2666666624666667,0.19047619047619047,0.4444444444444444,0.14285713877551035,0.1,0.25,0.275862064684899,0.2,0.4444444444444444,-,-,-
16,"{'f': 0.4347826037807184, 'p': 0.5, 'r': 0.38461538461538464}","{'f': 0.38095237605442184, 'p': 0.4444444444444444, 'r': 0.3333333333333333}","{'f': 0.47619047120181407, 'p': 0.5, 'r': 0.45454545454545453}",id_cnn_90507,0.4347826037807184,0.5,0.38461538461538464,0.38095237605442184,0.4444444444444444,0.3333333333333333,0.47619047120181407,0.5,0.45454545454545453,-,-,-
17,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_83985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
18,"{'f': 0.38461537988165684, 'p': 0.3125, 'r': 0.5}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.33333332864583337, 'p': 0.26666666666666666, 'r': 0.4444444444444444}",id_dm_61957,0.38461537988165684,0.3125,0.5,0.0,0.0,0.0,0.33333332864583337,0.26666666666666666,0.4444444444444444,-,-,-
19,"{'f': 0.46153845701183444, 'p': 0.35294117647058826, 'r': 0.6666666666666666}","{'f': 0.33333332888888895, 'p': 0.25, 'r': 0.5}","{'f': 0.46153845701183444, 'p': 0.35294117647058826, 'r': 0.6666666666666666}",id_cnn_3357,0.46153845701183444,0.35294117647058826,0.6666666666666666,0.33333332888888895,0.25,0.5,0.46153845701183444,0.35294117647058826,0.6666666666666666,-,-,-
20,"{'f': 0.22222221777777784, 'p': 0.16666666666666666, 'r': 0.3333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.12121211676767694, 'p': 0.09090909090909091, 'r': 0.18181818181818182}",id_dm_210474,0.22222221777777784,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.12121211676767694,0.09090909090909091,0.18181818181818182,-,-,-
21,"{'f': 0.487804873123141, 'p': 0.43478260869565216, 'r': 0.5555555555555556}","{'f': 0.35897435405654177, 'p': 0.3181818181818182, 'r': 0.4117647058823529}","{'f': 0.4999999950500001, 'p': 0.45454545454545453, 'r': 0.5555555555555556}",id_dm_43558,0.487804873123141,0.43478260869565216,0.5555555555555556,0.35897435405654177,0.3181818181818182,0.4117647058823529,0.4999999950500001,0.45454545454545453,0.5555555555555556,-,-,-
22,"{'f': 0.12121211676767694, 'p': 0.09090909090909091, 'r': 0.18181818181818182}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06249999548828158, 'p': 0.047619047619047616, 'r': 0.09090909090909091}",id_cnn_77111,0.12121211676767694,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.06249999548828158,0.047619047619047616,0.09090909090909091,-,-,-
23,"{'f': 0.2666666622222223, 'p': 0.2, 'r': 0.4}","{'f': 0.1428571384948981, 'p': 0.10526315789473684, 'r': 0.2222222222222222}","{'f': 0.285714281122449, 'p': 0.2222222222222222, 'r': 0.4}",id_dm_162019,0.2666666622222223,0.2,0.4,0.1428571384948981,0.10526315789473684,0.2222222222222222,0.285714281122449,0.2222222222222222,0.4,-,-,-
24,"{'f': 0.7499999953125, 'p': 0.6, 'r': 1.0}","{'f': 0.5999999953555556, 'p': 0.47368421052631576, 'r': 0.8181818181818182}","{'f': 0.7096774146097816, 'p': 0.5789473684210527, 'r': 0.9166666666666666}",id_dm_158164,0.7499999953125,0.6,1.0,0.5999999953555556,0.47368421052631576,0.8181818181818182,0.7096774146097816,0.5789473684210527,0.9166666666666666,-,-,-
25,"{'f': 0.23076922624260363, 'p': 0.17647058823529413, 'r': 0.3333333333333333}","{'f': 0.08333332888888913, 'p': 0.0625, 'r': 0.125}","{'f': 0.23076922624260363, 'p': 0.17647058823529413, 'r': 0.3333333333333333}",id_dm_61340,0.23076922624260363,0.17647058823529413,0.3333333333333333,0.08333332888888913,0.0625,0.125,0.23076922624260363,0.17647058823529413,0.3333333333333333,-,-,-
26,"{'f': 0.060606055977961794, 'p': 0.047619047619047616, 'r': 0.08333333333333333}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06249999548828158, 'p': 0.047619047619047616, 'r': 0.09090909090909091}",id_cnn_84529,0.060606055977961794,0.047619047619047616,0.08333333333333333,0.0,0.0,0.0,0.06249999548828158,0.047619047619047616,0.09090909090909091,-,-,-
27,"{'f': 0.060606056161616496, 'p': 0.045454545454545456, 'r': 0.09090909090909091}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.060606056161616496, 'p': 0.045454545454545456, 'r': 0.09090909090909091}",id_dm_111060,0.060606056161616496,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.060606056161616496,0.045454545454545456,0.09090909090909091,-,-,-
28,"{'f': 0.13333332913333346, 'p': 0.09523809523809523, 'r': 0.2222222222222222}","{'f': 0.07142856734693902, 'p': 0.05, 'r': 0.125}","{'f': 0.1428571384948981, 'p': 0.10526315789473684, 'r': 0.2222222222222222}",id_dm_172693,0.13333332913333346,0.09523809523809523,0.2222222222222222,0.07142856734693902,0.05,0.125,0.1428571384948981,0.10526315789473684,0.2222222222222222,-,-,-
29,"{'f': 0.4571428526367347, 'p': 0.34782608695652173, 'r': 0.6666666666666666}","{'f': 0.18181817737373748, 'p': 0.13636363636363635, 'r': 0.2727272727272727}","{'f': 0.3749999953125, 'p': 0.3, 'r': 0.5}",id_dm_173398,0.4571428526367347,0.34782608695652173,0.6666666666666666,0.18181817737373748,0.13636363636363635,0.2727272727272727,0.3749999953125,0.3,0.5,-,-,-
30,"{'f': 0.2857142807256236, 'p': 0.3, 'r': 0.2727272727272727}","{'f': 0.0499999950125005, 'p': 0.05263157894736842, 'r': 0.047619047619047616}","{'f': 0.21052631080332423, 'p': 0.2222222222222222, 'r': 0.2}",id_dm_18066,0.2857142807256236,0.3,0.2727272727272727,0.0499999950125005,0.05263157894736842,0.047619047619047616,0.21052631080332423,0.2222222222222222,0.2,-,-,-
31,"{'f': 0.1538461491124262, 'p': 0.125, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1538461491124262, 'p': 0.125, 'r': 0.2}",id_dm_186132,0.1538461491124262,0.125,0.2,0.0,0.0,0.0,0.1538461491124262,0.125,0.2,-,-,-
32,"{'f': 0.19354838251821027, 'p': 0.15, 'r': 0.2727272727272727}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.13333332888888905, 'p': 0.1, 'r': 0.2}",id_cnn_87065,0.19354838251821027,0.15,0.2727272727272727,0.0,0.0,0.0,0.13333332888888905,0.1,0.2,-,-,-
33,"{'f': 0.0645161244536944, 'p': 0.05, 'r': 0.09090909090909091}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06896551272294917, 'p': 0.05263157894736842, 'r': 0.1}",id_cnn_4152,0.0645161244536944,0.05,0.09090909090909091,0.0,0.0,0.0,0.06896551272294917,0.05263157894736842,0.1,-,-,-
34,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_23748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
35,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_122661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
36,"{'f': 0.2962962914677641, 'p': 0.25, 'r': 0.36363636363636365}","{'f': 0.23999999520000007, 'p': 0.2, 'r': 0.3}","{'f': 0.3076923028106509, 'p': 0.26666666666666666, 'r': 0.36363636363636365}",id_dm_129999,0.2962962914677641,0.25,0.36363636363636365,0.23999999520000007,0.2,0.3,0.3076923028106509,0.26666666666666666,0.36363636363636365,-,-,-
37,"{'f': 0.357142852372449, 'p': 0.29411764705882354, 'r': 0.45454545454545453}","{'f': 0.1538461491124262, 'p': 0.125, 'r': 0.2}","{'f': 0.2962962914677641, 'p': 0.25, 'r': 0.36363636363636365}",id_cnn_18289,0.357142852372449,0.29411764705882354,0.45454545454545453,0.1538461491124262,0.125,0.2,0.2962962914677641,0.25,0.36363636363636365,-,-,-
38,"{'f': 0.1481481432098767, 'p': 0.13333333333333333, 'r': 0.16666666666666666}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1538461488757398, 'p': 0.14285714285714285, 'r': 0.16666666666666666}",id_dm_46997,0.1481481432098767,0.13333333333333333,0.16666666666666666,0.0,0.0,0.0,0.1538461488757398,0.14285714285714285,0.16666666666666666,-,-,-
39,"{'f': 0.060606056161616496, 'p': 0.045454545454545456, 'r': 0.09090909090909091}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06666666202222254, 'p': 0.05263157894736842, 'r': 0.09090909090909091}",id_dm_61311,0.060606056161616496,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.06666666202222254,0.05263157894736842,0.09090909090909091,-,-,-
40,"{'f': 0.11111110709876558, 'p': 0.07692307692307693, 'r': 0.2}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.12121211698806258, 'p': 0.08695652173913043, 'r': 0.2}",id_dm_80694,0.11111110709876558,0.07692307692307693,0.2,0.0,0.0,0.0,0.12121211698806258,0.08695652173913043,0.2,-,-,-
41,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_68032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
42,"{'f': 0.6666666622222223, 'p': 0.5, 'r': 1.0}","{'f': 0.5161290278876172, 'p': 0.38095238095238093, 'r': 0.8}","{'f': 0.7096774147762748, 'p': 0.55, 'r': 1.0}",id_dm_7882,0.6666666622222223,0.5,1.0,0.5161290278876172,0.38095238095238093,0.8,0.7096774147762748,0.55,1.0,-,-,-
43,"{'f': 0.06451612416233128, 'p': 0.05555555555555555, 'r': 0.07692307692307693}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.066666661866667, 'p': 0.05555555555555555, 'r': 0.08333333333333333}",id_dm_150903,0.06451612416233128,0.05555555555555555,0.07692307692307693,0.0,0.0,0.0,0.066666661866667,0.05555555555555555,0.08333333333333333,-,-,-
44,"{'f': 0.3243243193279767, 'p': 0.3333333333333333, 'r': 0.3157894736842105}","{'f': 0.1714285664326532, 'p': 0.17647058823529413, 'r': 0.16666666666666666}","{'f': 0.35294117153979243, 'p': 0.4, 'r': 0.3157894736842105}",id_dm_4500,0.3243243193279767,0.3333333333333333,0.3157894736842105,0.1714285664326532,0.17647058823529413,0.16666666666666666,0.35294117153979243,0.4,0.3157894736842105,-,-,-
45,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_164277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
46,"{'f': 0.1874999953125001, 'p': 0.15, 'r': 0.25}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.06896551239001224, 'p': 0.058823529411764705, 'r': 0.08333333333333333}",id_dm_75343,0.1874999953125001,0.15,0.25,0.0,0.0,0.0,0.06896551239001224,0.058823529411764705,0.08333333333333333,-,-,-
47,"{'f': 0.36363635867768596, 'p': 0.3333333333333333, 'r': 0.4}","{'f': 0.1999999950500001, 'p': 0.18181818181818182, 'r': 0.2222222222222222}","{'f': 0.36363635867768596, 'p': 0.3333333333333333, 'r': 0.4}",id_dm_158090,0.36363635867768596,0.3333333333333333,0.4,0.1999999950500001,0.18181818181818182,0.2222222222222222,0.36363635867768596,0.3333333333333333,0.4,-,-,-
48,"{'f': 0.07692307195266304, 'p': 0.08333333333333333, 'r': 0.07142857142857142}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.07692307195266304, 'p': 0.08333333333333333, 'r': 0.07142857142857142}",id_cnn_21808,0.07692307195266304,0.08333333333333333,0.07142857142857142,0.0,0.0,0.0,0.07692307195266304,0.08333333333333333,0.07142857142857142,-,-,-
49,"{'f': 0.4374999957031251, 'p': 0.3181818181818182, 'r': 0.7}","{'f': 0.3333333291333333, 'p': 0.23809523809523808, 'r': 0.5555555555555556}","{'f': 0.4666666622222223, 'p': 0.35, 'r': 0.7}",id_cnn_39064,0.4374999957031251,0.3181818181818182,0.7,0.3333333291333333,0.23809523809523808,0.5555555555555556,0.4666666622222223,0.35,0.7,-,-,-
50,"{'f': 0.18181817685950424, 'p': 0.2, 'r': 0.16666666666666666}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.19354838222684714, 'p': 0.23076923076923078, 'r': 0.16666666666666666}",id_dm_113575,0.18181817685950424,0.2,0.16666666666666666,0.0,0.0,0.0,0.19354838222684714,0.23076923076923078,0.16666666666666666,-,-,-
51,"{'f': 0.16216215777940113, 'p': 0.12, 'r': 0.25}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1290322534859523, 'p': 0.1, 'r': 0.18181818181818182}",id_cnn_48055,0.16216215777940113,0.12,0.25,0.0,0.0,0.0,0.1290322534859523,0.1,0.18181818181818182,-,-,-
52,"{'f': 0.2777777730246914, 'p': 0.22727272727272727, 'r': 0.35714285714285715}","{'f': 0.058823524688581694, 'p': 0.047619047619047616, 'r': 0.07692307692307693}","{'f': 0.16666666191358037, 'p': 0.13636363636363635, 'r': 0.21428571428571427}",id_dm_8897,0.2777777730246914,0.22727272727272727,0.35714285714285715,0.058823524688581694,0.047619047619047616,0.07692307692307693,0.16666666191358037,0.13636363636363635,0.21428571428571427,-,-,-
53,"{'f': 0.4571428524734695, 'p': 0.36363636363636365, 'r': 0.6153846153846154}","{'f': 0.24242423779614333, 'p': 0.19047619047619047, 'r': 0.3333333333333333}","{'f': 0.39999999533061226, 'p': 0.3181818181818182, 'r': 0.5384615384615384}",id_dm_55828,0.4571428524734695,0.36363636363636365,0.6153846153846154,0.24242423779614333,0.19047619047619047,0.3333333333333333,0.39999999533061226,0.3181818181818182,0.5384615384615384,-,-,-
54,"{'f': 0.2307692257692309, 'p': 0.23076923076923078, 'r': 0.23076923076923078}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.2307692257692309, 'p': 0.23076923076923078, 'r': 0.23076923076923078}",id_dm_35500,0.2307692257692309,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.2307692257692309,0.23076923076923078,0.23076923076923078,-,-,-
55,"{'f': 0.7741935436420396, 'p': 0.631578947368421, 'r': 1.0}","{'f': 0.6206896504637337, 'p': 0.5, 'r': 0.8181818181818182}","{'f': 0.7999999952000001, 'p': 0.6666666666666666, 'r': 1.0}",id_dm_43431,0.7741935436420396,0.631578947368421,1.0,0.6206896504637337,0.5,0.8181818181818182,0.7999999952000001,0.6666666666666666,1.0,-,-,-
56,"{'f': 0.19999999642222227, 'p': 0.13043478260869565, 'r': 0.42857142857142855}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.13793103082045194, 'p': 0.09090909090909091, 'r': 0.2857142857142857}",id_cnn_20805,0.19999999642222227,0.13043478260869565,0.42857142857142855,0.0,0.0,0.0,0.13793103082045194,0.09090909090909091,0.2857142857142857,-,-,-
57,"{'f': 0.15384614892833676, 'p': 0.13636363636363635, 'r': 0.17647058823529413}","{'f': 0.05405404914536203, 'p': 0.047619047619047616, 'r': 0.0625}","{'f': 0.16666666168209893, 'p': 0.15789473684210525, 'r': 0.17647058823529413}",id_dm_75163,0.15384614892833676,0.13636363636363635,0.17647058823529413,0.05405404914536203,0.047619047619047616,0.0625,0.16666666168209893,0.15789473684210525,0.17647058823529413,-,-,-
58,"{'f': 0.2962962916323732, 'p': 0.23529411764705882, 'r': 0.4}","{'f': 0.07999999539200027, 'p': 0.0625, 'r': 0.1111111111111111}","{'f': 0.23999999520000007, 'p': 0.2, 'r': 0.3}",id_dm_69667,0.2962962916323732,0.23529411764705882,0.4,0.07999999539200027,0.0625,0.1111111111111111,0.23999999520000007,0.2,0.3,-,-,-
59,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_dm_138983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
60,"{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0, 'p': 0.0, 'r': 0.0}",id_cnn_11925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-
61,"{'f': 0.7428571381877552, 'p': 0.5909090909090909, 'r': 1.0}","{'f': 0.7272727226446282, 'p': 0.5714285714285714, 'r': 1.0}","{'f': 0.7647058776297578, 'p': 0.6190476190476191, 'r': 1.0}",id_dm_217918,0.7428571381877552,0.5909090909090909,1.0,0.7272727226446282,0.5714285714285714,1.0,0.7647058776297578,0.6190476190476191,1.0,-,-,-
62,"{'f': 0.0799999950720003, 'p': 0.07142857142857142, 'r': 0.09090909090909091}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.0799999950720003, 'p': 0.07142857142857142, 'r': 0.09090909090909091}",id_dm_76648,0.0799999950720003,0.07142857142857142,0.09090909090909091,0.0,0.0,0.0,0.0799999950720003,0.07142857142857142,0.09090909090909091,-,-,-
63,"{'f': 0.2564102514398423, 'p': 0.23809523809523808, 'r': 0.2777777777777778}","{'f': 0.16216215719503302, 'p': 0.15, 'r': 0.17647058823529413}","{'f': 0.27027026536157783, 'p': 0.23809523809523808, 'r': 0.3125}",id_dm_103578,0.2564102514398423,0.23809523809523808,0.2777777777777778,0.16216215719503302,0.15,0.17647058823529413,0.27027026536157783,0.23809523809523808,0.3125,-,-,-
64,"{'f': 0.45161289848074926, 'p': 0.3684210526315789, 'r': 0.5833333333333334}","{'f': 0.2758620642568371, 'p': 0.2222222222222222, 'r': 0.36363636363636365}","{'f': 0.3448275814982165, 'p': 0.2777777777777778, 'r': 0.45454545454545453}",id_dm_104011,0.45161289848074926,0.3684210526315789,0.5833333333333334,0.2758620642568371,0.2222222222222222,0.36363636363636365,0.3448275814982165,0.2777777777777778,0.45454545454545453,-,-,-
65,"{'f': 0.43243242825420025, 'p': 0.3076923076923077, 'r': 0.7272727272727273}","{'f': 0.11428571020408178, 'p': 0.08, 'r': 0.2}","{'f': 0.4117647015051904, 'p': 0.30434782608695654, 'r': 0.6363636363636364}",id_dm_164849,0.43243242825420025,0.3076923076923077,0.7272727272727273,0.11428571020408178,0.08,0.2,0.4117647015051904,0.30434782608695654,0.6363636363636364,-,-,-
66,"{'f': 0.5714285664399092, 'p': 0.5454545454545454, 'r': 0.6}","{'f': 0.44999999501250004, 'p': 0.42857142857142855, 'r': 0.47368421052631576}","{'f': 0.48648648149013884, 'p': 0.47368421052631576, 'r': 0.5}",id_dm_29323,0.5714285664399092,0.5454545454545454,0.6,0.44999999501250004,0.42857142857142855,0.47368421052631576,0.48648648149013884,0.47368421052631576,0.5,-,-,-
67,"{'f': 0.18749999548828133, 'p': 0.14285714285714285, 'r': 0.2727272727272727}","{'f': 0.06666666222222252, 'p': 0.05, 'r': 0.1}","{'f': 0.19354838251821027, 'p': 0.15, 'r': 0.2727272727272727}",id_dm_152927,0.18749999548828133,0.14285714285714285,0.2727272727272727,0.06666666222222252,0.05,0.1,0.19354838251821027,0.15,0.2727272727272727,-,-,-
68,"{'f': 0.16216215777940113, 'p': 0.12, 'r': 0.25}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.1714285669224491, 'p': 0.13043478260869565, 'r': 0.25}",id_dm_28515,0.16216215777940113,0.12,0.25,0.0,0.0,0.0,0.1714285669224491,0.13043478260869565,0.25,-,-,-
69,"{'f': 0.16666666205246927, 'p': 0.13043478260869565, 'r': 0.23076923076923078}","{'f': 0.0, 'p': 0.0, 'r': 0.0}","{'f': 0.12121211658402223, 'p': 0.09523809523809523, 'r': 0.16666666666666666}",id_cnn_62170,0.16666666205246927,0.13043478260869565,0.23076923076923078,0.0,0.0,0.0,0.12121211658402223,0.09523809523809523,0.16666666666666666,-,-,-
70,"{'f': 0.14285713808673486, 'p': 0.11764705882352941, 'r': 0.18181818181818182}","{'f': 0.0769230721893494, 'p': 0.0625, 'r': 0.1}","{'f': 0.14285713808673486, 'p': 0.11764705882352941, 'r': 0.18181818181818182}",id_dm_84557,0.14285713808673486,0.11764705882352941,0.18181818181818182,0.0769230721893494,0.0625,0.1,0.14285713808673486,0.11764705882352941,0.18181818181818182,-,-,-
71,"{'f': 0.22222221777777784, 'p': 0.16666666666666666, 'r': 0.3333333333333333}","{'f': 0.07999999564800023, 'p': 0.058823529411764705, 'r': 0.125}","{'f': 0.15384614931952675, 'p': 0.11764705882352941, 'r': 0.2222222222222222}",id_dm_21617,0.22222221777777784,0.16666666666666666,0.3333333333333333,0.07999999564800023,0.058823529411764705,0.125,0.15384614931952675,0.11764705882352941,0.2222222222222222,-,-,-
